session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
619f3e771c7a6a4ee9673286,600a3e38548d451a23b7699d,AWAITING REVIEW,2021-11-25 07:42:47.654000,2021-11-25 08:04:27.614000,1299.96,19,392,2,100,,E11857CB,United States,United States,Part-Time,Other,Spanish,United States,Female,No
619f3e95daf331020712f710,5e8fe87009881f2ee83521fb,AWAITING REVIEW,2021-11-25 07:43:34.006000,2021-11-25 08:34:47.184000,3073.178,21,67,0,100,,E11857CB,United States,United States,Unemployed (and job seeking),Asian,English,United States,Male,Yes
619f3f0804857d7df94f8737,5c3bdbf548ad2900017fac31,AWAITING REVIEW,2021-11-25 07:45:14.610000,2021-11-25 08:10:26.077000,1511.467,25,43,0,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Male,Yes
619f4151364b0fb0d654a8c0,6121356207f16da426c32421,RETURNED,2021-11-25 07:55:07.022000,,354261.206745,34,86,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f41c02386eb54d48bdff7,5d295e07d3edf9001a801625,AWAITING REVIEW,2021-11-25 07:56:52.076000,2021-11-25 09:04:48.426000,4076.35,53,1132,1,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,DATA EXPIRED
619f42b0199228bb41e4631f,5f8a029e11759508e89c651f,AWAITING REVIEW,2021-11-25 08:00:53.045000,2021-11-25 08:24:51.841000,1438.796,35,23,0,100,,E11857CB,United States,United States,DATA EXPIRED,Mixed,English,United States,Female,DATA EXPIRED
619f42b51965aa2a28c86b7f,5d464c8a4bfe160001692125,AWAITING REVIEW,2021-11-25 08:02:04.613000,2021-11-25 08:31:55.899000,1791.286,24,647,2,100,,E11857CB,Canada,United States,Other,Other,English,Canada,Female,No
619f43227bee7238f26ad494,6103c1b2686f763046713aae,AWAITING REVIEW,2021-11-25 08:02:45.701000,2021-11-25 08:30:39.743000,1674.042,26,145,0,100,,E11857CB,United States,United States,Unemployed (and job seeking),Mixed,English,United States,Female,No
619f435d364b0fb0d654a8da,5e58201b20268d0337f2428a,RETURNED,2021-11-25 08:03:41.678000,,353746.667494,42,1063,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f437fbff430c4a2a81923,5f0fcb780878f01cf2fc2d39,RETURNED,2021-11-25 08:04:21.057000,,353707.312106,20,84,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f44b34c709fc7a5f93a50,5f32e865bd94490a64d9c9f5,AWAITING REVIEW,2021-11-25 08:09:26.346000,2021-11-25 08:58:15.619000,2929.273,32,137,1,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,DATA EXPIRED
619f44ccf3b9c36c74f64019,6085bb66296b0a411198d8fd,TIMED-OUT,2021-11-25 08:09:48.141000,,353380.279314,35,361,2,100,,,United States,United States,DATA EXPIRED,Black,English,United States,Male,DATA EXPIRED
619f45364381130c0bd9f3e5,6160d189384e3265f0e4271f,AWAITING REVIEW,2021-11-25 08:12:17.658000,2021-11-25 08:46:44.965000,2067.307,43,151,0,100,,E11857CB,Taiwan,United States,Part-Time,Asian,Chinese,United States,Female,No
619f458971d7707293725a75,614fe928ee74672d687154bf,AWAITING REVIEW,2021-11-25 08:13:02.449000,2021-11-25 08:29:46.620000,1004.171,45,93,0,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
619f45a5cd5b9c50d2ff73a0,5c69f9dd4b5bb30001b3d31c,AWAITING REVIEW,2021-11-25 08:13:34.880000,2021-11-25 08:52:50.555000,2355.675,52,745,2,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,DATA EXPIRED
619f45be2386eb54d48be02a,6114c2ab3ba37f186e3a18f6,AWAITING REVIEW,2021-11-25 08:16:19.819000,2021-11-25 08:41:56.710000,1536.891,28,206,0,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Male,No
619f45c770342862903ddc83,59ba4ce13849cf0001937915,AWAITING REVIEW,2021-11-25 08:14:01.799000,2021-11-25 08:34:09.944000,1208.145,22,885,5,99,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,DATA EXPIRED
619f460f51bc77adec5033f9,57445a313fdc690010095688,AWAITING REVIEW,2021-11-25 08:15:12.898000,2021-11-25 08:33:11.775000,1078.877,26,454,2,100,,E11857CB,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
619f465afe712910845a7d3b,606cba49bb285f26a3afee25,AWAITING REVIEW,2021-11-25 08:16:29.693000,2021-11-25 09:21:50.822000,3921.129,61,562,9,96,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,DATA EXPIRED
619f46bf6e06cecf9d593be4,610e261185e9ea713c044534,RETURNED,2021-11-25 08:18:10.178000,,352878.437765,30,129,2,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f46ca4d10e5846ebd0193,5ff1582e0d786d0b0bb47c0a,AWAITING REVIEW,2021-11-25 08:18:20.025000,2021-11-25 08:41:07.745000,1367.72,25,535,8,97,,E11857CB,United States,United States,DATA EXPIRED,Asian,English,United States,Female,DATA EXPIRED
619f47016b4883ba6657f746,5e9159c5d2668d4885a497ff,AWAITING REVIEW,2021-11-25 08:19:16.269000,2021-11-25 09:21:52.166000,3755.897,57,916,8,98,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Other,English,United States,Female,No
619f47526b4883ba6657f748,5cbe00898f939c0017c0b9d8,AWAITING REVIEW,2021-11-25 08:20:37.618000,2021-11-25 08:58:04.781000,2247.163,55,991,6,99,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,DATA EXPIRED
619f482344221a6050c1219b,5d8195d0bf80d30001bf0a22,AWAITING REVIEW,2021-11-25 08:24:15.457000,2021-11-25 08:43:39.347000,1163.89,29,189,0,100,,E11857CB,United States,United States,DATA EXPIRED,Asian,Telugu,United States,Female,Yes
619f48a19b5c4d6553dd22ed,5c5c70947676860001fff825,AWAITING REVIEW,2021-11-25 08:26:13.991000,2021-11-25 09:08:31.423000,2537.432,62,295,0,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
619f48a89a9c437516bd8053,60ff7e97902ab66cddff45d3,AWAITING REVIEW,2021-11-25 08:27:15.777000,2021-11-25 08:50:21.338000,1385.561,19,184,1,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Female,Yes
619f48eb83fbf15fc34008be,5f8facebd79e6f22e56c3fce,AWAITING REVIEW,2021-11-25 08:27:25.399000,2021-11-25 08:43:50.452000,985.053,31,114,0,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,DATA EXPIRED
619f490c413b5a664401cb7f,5dc6917d2865554b3c64ffe3,AWAITING REVIEW,2021-11-25 08:28:24.049000,2021-11-25 09:13:39.300000,2715.251,46,301,4,99,,E11857CB,Mexico,United States,Other,Other,Spanish,United States,Male,Yes
619f4924df1f7ab05bfb79bb,612d1a207cf2f6bfec206030,AWAITING REVIEW,2021-11-25 08:28:26.658000,2021-11-25 09:09:00.298000,2433.64,19,12,0,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,No
619f493af90825c0d3f575dd,6107817517a57bfa323f931f,TIMED-OUT,2021-11-25 08:28:46,,352242.851005,20,208,0,100,,,United States,United States,Other,Asian,English,United States,Female,Yes
619f4963a4f62dc18458d7c7,5be4ad0aff68b30001975464,AWAITING REVIEW,2021-11-25 08:29:29.468000,2021-11-25 08:58:39.550000,1750.082,29,266,0,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Male,No
619f49c7f8158803fad30366,5da16f15f205a8001766a638,AWAITING REVIEW,2021-11-25 08:31:14.919000,2021-11-25 09:04:08.383000,1973.464,29,269,2,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
619f49ce926e890ba612a007,614f94479aa3b81371e09abc,AWAITING REVIEW,2021-11-25 08:31:15.878000,2021-11-25 09:42:16.205000,4260.327,62,203,1,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
619f49de65d6ab4df36a1c92,60fd3245706969157168ad50,AWAITING REVIEW,2021-11-25 08:31:31.252000,2021-11-25 09:05:10.349000,2019.097,24,142,1,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
619f49f14d10e5846ebd01af,570758d5374137000fbb68cd,TIMED-OUT,2021-11-25 08:31:45.213000,,352063.757966,44,1336,5,100,,,United States,United States,Full-Time,White,English,United States,Female,No
619f4a150fc2d03d2e304c6a,60fdcb060de7311649d42d96,AWAITING REVIEW,2021-11-25 08:32:24.067000,2021-11-25 09:09:30.056000,2225.989,21,94,0,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Female,Yes
619f4a70d885f686716dcc3f,6108573ba47285bf81b506d5,AWAITING REVIEW,2021-11-25 08:33:55.608000,2021-11-25 09:23:05.756000,2950.148,20,117,0,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,Yes
619f4a77926e890ba612a015,614e245d1bc2dc695aea2386,AWAITING REVIEW,2021-11-25 08:34:05.398000,2021-11-25 09:15:02.733000,2457.335,46,151,0,100,,E11857CB,Cuba,United States,Full-Time,White,Spanish,Cuba,Male,No
619f4a95800e33163ebe6c56,5c309bb410677f0001dda0ed,AWAITING REVIEW,2021-11-25 08:42:31.189000,2021-11-25 09:51:10.301000,4119.112,40,747,1,100,,E11857CB,United States,United States,Full-Time,White,English,Ireland,Male,No
619f4a9a2a431648e3eea124,60edb7015a9231789057bdea,RETURNED,2021-11-25 08:34:38.224000,,351890.868307,20,149,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4ad553b820ef05f951a8,55bb74f1fdf99b1519ef4762,AWAITING REVIEW,2021-11-25 08:35:42.056000,2021-11-25 10:04:15.478000,5313.422,50,1570,2,100,,NOCODE,United States,United States,DATA EXPIRED,White,English,United States,Male,DATA EXPIRED
619f4b869d5da23bf71607ee,59757b95395bf80001bf9daa,AWAITING REVIEW,2021-11-25 08:38:32.067000,2021-11-25 09:06:58.231000,1706.164,45,944,6,100,,E11857CB,Canada,United States,Full-Time,White,English,Canada,Female,No
619f4c0adf0ee70e8a213662,5fbcba5a9b4bfe18cd49abea,AWAITING REVIEW,2021-11-25 08:40:42.120000,2021-11-25 08:59:48.347000,1146.227,47,833,5,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
619f4c29e41e01537aa3c0b6,5dc1eb838a84461511b3cd73,AWAITING REVIEW,2021-11-25 08:41:49.721000,2021-11-25 09:04:04.739000,1335.018,30,1321,3,100,,E11857CB,United States,United States,Other,White,English,United States,Female,No
619f4c53dbf8a897d7e49374,5ba18771e671c600012322e4,AWAITING REVIEW,2021-11-25 08:41:57.930000,2021-11-25 09:39:38.105000,3460.175,48,1441,3,100,,E11857CB,United States,United States,Full-Time,White,English,United States,Female,No
619f4c5c3ad7bc070713e12d,61676d0d1052f1f78042f8d0,AWAITING REVIEW,2021-11-25 08:42:07.256000,2021-11-25 09:07:03.837000,1496.581,26,181,1,100,,E11857CB,DATA EXPIRED,United States,Part-Time,Asian,Tagalog-Filipino,United States,Male,No
619f4c9ec3fa2f52f7cd0307,5f88877885e51d02acd71b12,AWAITING REVIEW,2021-11-25 08:44:22.517000,2021-11-25 09:38:15.544000,3233.027,31,575,0,100,,E11857CB,United States,United States,DATA EXPIRED,Black,English,United States,Female,DATA EXPIRED
619f4cbb3ad7bc070713e133,5b4f8f3349cdc400012174bb,AWAITING REVIEW,2021-11-25 08:43:43.968000,2021-11-25 09:12:52.120000,1748.152,62,1340,23,95,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,DATA EXPIRED
619f4ce9b58a5ceac030489c,6150a804b2b8460b9eb0bef1,AWAITING REVIEW,2021-11-25 08:44:43.425000,2021-11-25 09:09:38.860000,1495.435,46,144,0,100,,E11857CB,China,United States,Full-Time,Asian,Chinese,China,Male,No
619f4d3e32f269997b8d9104,60bc8860d04f4ac80d319a5c,AWAITING REVIEW,2021-11-25 08:46:00.771000,2021-11-25 09:33:31.006000,2850.235,71,417,0,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
619f4d49b65490576472a79d,6108736db1fb26ba209756b3,AWAITING REVIEW,2021-11-25 08:47:16.578000,2021-11-25 10:02:57.861000,4541.283,19,73,1,97,,E11857CB,United States,United States,Unemployed (and job seeking),White,Spanish,United States,Female,Yes
619f4d5c632e78ef50660199,5c4ea7c3889752000156ddc5,RETURNED,2021-11-25 08:46:22.825000,,351186.532229,25,1416,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4d7364871f074a561889,596bac33670f410001fe9c07,RETURNED,2021-11-25 08:46:43.085000,,351166.295601,28,785,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4d9e6eaf17e8cdd70e24,5dc592c6aa431440aa755d5b,AWAITING REVIEW,2021-11-25 08:47:38.470000,2021-11-25 09:11:03.623000,1405.153,23,1202,1,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Mixed,English,United States,Female,No
619f4d9f414a5c8e3bf39866,6175829c31cba7108908d548,AWAITING REVIEW,2021-11-25 08:47:27.624000,2021-11-25 09:52:02.662000,3875.038,66,274,1,100,,E11857CB,United States,United States,DATA EXPIRED,Black,English,United States,Female,No
619f4dc1435faf8fcf672a98,6148c0a6e2353cbbac1cd506,AWAITING REVIEW,2021-11-25 08:48:05.332000,2021-11-25 09:16:05.355000,1680.023,68,159,3,97,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,Austria,Male,No
619f4de25e9ed05455c66a10,5c101f812a1a620001f04007,RETURNED,2021-11-25 08:48:38.013000,,351051.45713,67,1184,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4e3009cc65df0e00a1a0,603032b2b88b07e8aceb10c4,RETURNED,2021-11-25 08:49:56.009000,,350973.480603,29,646,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4e3f53b820ef05f951c8,5f810b88592c911b7d9accef,AWAITING REVIEW,2021-11-25 08:50:15.523000,2021-11-25 09:17:27.775000,1632.252,19,744,0,100,,E11857CB,United States,United States,Other,Asian,English,United States,Female,Yes
619f4e474be02342f908fe5c,5f8f47710fba4518d5b46a59,AWAITING REVIEW,2021-11-25 08:50:21.006000,2021-11-25 09:15:53.932000,1532.926,44,399,0,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
619f4e6ba2153cb53dad7cd9,60ff17225cd5ff75fd861689,RETURNED,2021-11-25 08:50:53.233000,,350916.325041,19,22,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4e7cf63c1cbb565c0e4e,60decc2bf26deda1b681f81b,AWAITING REVIEW,2021-11-25 08:51:11.529000,2021-11-25 09:15:26.066000,1454.537,23,37,1,99,,E11857CB,Denmark,United States,Unemployed (and job seeking),Mixed,English,United Kingdom,Male,Yes
619f4e7e5007d17575b9c037,6110ddf26600d48e94730f83,AWAITING REVIEW,2021-11-25 08:51:12.796000,2021-11-25 09:14:26.929000,1394.133,19,175,1,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Female,Yes
619f4ea2132fba8f9656a1d0,5c00e20b6e6cd80001bf1d7b,RETURNED,2021-11-25 08:51:49.330000,,350860.296769,33,532,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4ec531a8b3608077ca4b,602436565e9f8b0bd576296c,AWAITING REVIEW,2021-11-25 08:52:28.876000,2021-11-25 09:55:59.179000,3810.303,25,265,2,100,,E11857CB,United States,United States,Due to start a new job within the next month,White,English,United States,Male,Yes
619f4ee74571de3aa305050b,5fe23b6fd71cab595d23f9e5,AWAITING REVIEW,2021-11-25 08:52:57.722000,2021-11-25 09:53:24.025000,3626.303,30,152,0,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,DATA EXPIRED
619f4ee9d295f1fff10941bd,611d6e201bca8345d7149b2a,RETURNED,2021-11-25 08:52:57.319000,,350792.368561,18,44,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4eff5b472bf4d01e3a9c,60f19f3b96865df57e8444ce,AWAITING REVIEW,2021-11-25 08:54:48.078000,2021-11-25 09:09:16.700000,868.622,36,268,2,99,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,No
619f4f00c596f07d70426a49,5bf1e7f456a321000106fc6d,AWAITING REVIEW,2021-11-25 08:53:41.247000,2021-11-25 09:29:25.554000,2144.307,23,570,0,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Male,No
619f4f14efd7bfa8b42ba49d,5cd473323e03c6001518affe,AWAITING REVIEW,2021-11-25 08:53:43.543000,2021-11-25 09:51:24.508000,3460.965,19,184,0,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Female,Yes
619f4f2954e8a06e2fd63b65,610e29dff9821e75aee20c46,AWAITING REVIEW,2021-11-25 08:54:09.671000,2021-11-25 09:41:58.767000,2869.096,19,199,1,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Female,Yes
619f4f3d53b820ef05f951d5,614ee4836d0150e0a1865e6e,AWAITING REVIEW,2021-11-25 08:58:41.075000,2021-11-25 09:29:16.048000,1834.973,28,137,1,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,Yes
619f4f415007d17575b9c03f,6158591c0aface73c971cd2b,AWAITING REVIEW,2021-11-25 08:58:43.371000,2021-11-25 09:34:02.295000,2118.924,32,88,2,96,,E11857CB,United States,United States,Full-Time,White,English,United States,Female,Yes
619f4f42898b3356032d2dbe,6155b46b4b82aa7811ffaabd,AWAITING REVIEW,2021-11-25 08:58:42.219000,2021-11-25 09:19:28.015000,1245.796,30,135,0,100,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,Yes
619f4f6272d0158ce81f55be,60fb2ab06da41262768bafee,RETURNED,2021-11-25 08:55:04.176000,,350665.67972,36,152,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4f8ea32df93be9029517,614d465852620924f85603c8,TIMED-OUT,2021-11-25 08:55:42.256000,,350627.617162,34,224,1,100,,,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Female,DATA EXPIRED
619f4fa93a245d25a861995b,5d63876854f7a50001c712e7,RETURNED,2021-11-25 08:56:13.322000,,350596.572172,30,425,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4fad56fa56e9f181e102,5d847ac9be4b0b00188463d7,RETURNED,2021-11-25 08:56:13.452000,,350596.460421,24,1192,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f4ff22af02309635a4405,614e7196ef4fbb72f9a5223c,AWAITING REVIEW,2021-11-25 08:57:32.066000,2021-11-25 09:48:13.036000,3040.97,73,300,2,100,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
619f4ffaa32df93be902951a,600e5f4bec7cd96f1018caf9,AWAITING REVIEW,2021-11-25 08:57:32.890000,2021-11-25 09:32:27.081000,2094.191,34,306,0,100,,E11857CB,United States,United States,Full-Time,White,English,United States,Female,No
619f5034a42f93193cbfcc38,60fe045deb3e1eb2dcc5c929,AWAITING REVIEW,2021-11-25 09:01:58.138000,2021-11-25 10:08:22.503000,3984.365,72,262,2,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Male,Yes
619f50431490f604e759c9c9,6110d53a0015ee5578a3a477,AWAITING REVIEW,2021-11-25 08:58:46.048000,2021-11-25 09:14:21.452000,935.404,22,68,0,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
619f504b6af6a86ffe4c5631,6115116af136776366f387f1,AWAITING REVIEW,2021-11-25 08:58:59.704000,2021-11-25 09:23:57.795000,1498.091,24,103,0,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
619f506db8f9e32ac9988912,56e5b167b2093a000b4f1345,AWAITING REVIEW,2021-11-25 08:59:27.549000,2021-11-25 09:15:45.382000,977.833,28,827,5,99,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,DATA EXPIRED
619f5073703ab05a15ddbd6f,5e4661f88bd52c1307647814,TIMED-OUT,2021-11-25 08:59:35.047000,,350395.030043,38,668,11,95,,,United States,United States,Full-Time,White,Spanish,United States,Male,No
619f50af5e4be9f00a167df6,6144b5a12cb3cc9c3336771e,AWAITING REVIEW,2021-11-25 09:00:38.253000,2021-11-25 09:24:06,1407.747,30,204,3,98,,E11857CB,United States,United States,DATA EXPIRED,White,English,United States,Female,Yes
619f50ba4294c9862e279b59,5d8108c0a6d2bf001afdb2d9,AWAITING REVIEW,2021-11-25 09:00:44.342000,2021-11-25 09:24:27.828000,1423.486,36,324,1,100,,E11857CB,United States,United States,Part-Time,White,English,United States,Male,No
619f50d0e67b089832adac93,561c4dc1811d220005f31d9b,RETURNED,2021-11-25 09:01:04.270000,,350305.872374,32,905,7,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f5105119040ffac3ba325,614f9b04b5dbb3cea5a74d98,AWAITING REVIEW,2021-11-25 09:01:57.183000,2021-11-25 10:19:44.934000,4667.751,35,10,0,100,,E11857CB,United States,United States,Due to start a new job within the next month,White,English,Netherlands,Female,No
619f510ffe3250692a07edf3,614016b99ef934f87c7ee4da,AWAITING REVIEW,2021-11-25 09:02:21.007000,2021-11-25 09:32:02.890000,1781.883,37,45,0,100,,E11857CB,United States,United States,Full-Time,White,English,United States,Male,No
619f512854cf169a85cf293b,5ee2d96eac3291203650f16e,AWAITING REVIEW,2021-11-25 09:02:34.542000,2021-11-25 09:25:51.220000,1396.678,25,520,3,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
619f512b6951c6839df17514,5dd61a909ca8a35c14d8d610,RETURNED,2021-11-25 09:03:16.260000,,350173.969872,61,1444,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f512b778a424aa1f1a088,5d4c7d1a2a25e5000114cf3b,RETURNED,2021-11-25 09:02:35.673000,,350214.579412,57,1228,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f512c829fd070561b59a0,5f3f5ad05ec7d1257993b196,AWAITING REVIEW,2021-11-25 09:02:36.152000,2021-11-25 09:31:58.932000,1762.78,57,503,1,100,,E11857CB,United States,United States,DATA EXPIRED,Black,English,United States,Female,DATA EXPIRED
619f516bdbfbd8ee9ed12e7e,5ea523b2a7782138712c7e1b,AWAITING REVIEW,2021-11-25 09:03:43.981000,2021-11-25 09:55:27.973000,3103.992,39,675,1,100,,E11857CB,United States,United States,DATA EXPIRED,DATA EXPIRED,English,United States,Female,DATA EXPIRED
619f516c3bf1aab455761bdd,617303a23d7d19e1ae9b6cfd,AWAITING REVIEW,2021-11-25 09:04:45.337000,2021-11-25 09:49:53.122000,2707.785,34,131,0,100,,E11857CB,United States,United States,Other,Mixed,English,United States,Female,No
619f516f93a8dda3fa122058,5ef6a78efb4a76195f7baa6d,AWAITING REVIEW,2021-11-25 09:03:47.295000,2021-11-25 09:45:21.735000,2494.44,28,446,0,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
619f51826951c6839df17519,60c83c3c5cdb2fc66f171520,AWAITING REVIEW,2021-11-25 09:04:02.671000,2021-11-25 09:25:48.793000,1306.122,39,189,3,97,,E11857CB,Malaysia,United States,Full-Time,Asian,English,Malaysia,Female,No
619f518e2ec5164f43fa78be,61061563506ce85595b3455a,AWAITING REVIEW,2021-11-25 09:04:36.024000,2021-11-25 09:23:48.776000,1152.752,24,248,0,100,,E11857CB,United States,United States,Part-Time,Other,Spanish,United States,Male,No
619f51a28df9728c5efbe11d,6099f441d9e8d68d4c4c17d9,AWAITING REVIEW,2021-11-25 09:04:37.353000,2021-11-25 09:23:14.271000,1116.918,44,273,5,98,,E11857CB,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
619f51ab789752456ab2f4e6,6110e8ede261439818c6a77e,AWAITING REVIEW,2021-11-25 09:04:43.025000,2021-11-25 09:56:23.720000,3100.695,19,219,2,100,,E11857CB,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,Yes
619f51adce77244a1c98e339,5f636ecb4ea0bf03d640028f,RETURNED,2021-11-25 09:04:45.184000,,350085.287467,39,755,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619f51ccfdd95ae04a6b69dd,5d100e740277ff00152f7562,AWAITING REVIEW,2021-11-25 09:05:21.302000,2021-11-25 09:41:46.080000,2184.778,45,1330,3,100,,E11857CB,United States,United States,Full-Time,White,English,United States,Female,No
619f523fd0523b9fa8212ddf,614aed182df1674b10a4e704,AWAITING REVIEW,2021-11-25 09:09:08.092000,2021-11-25 09:44:43.185000,2135.093,27,163,1,100,,E11857CB,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
